chrpos	count	fre	treat	sampleID
4:171417898	6	0.375	Post	KTN132
4:171644550	6	0.375	Post	KTN132
4:171857443	6	0.375	Post	KTN132
4:172066605	6	0.375	Post	KTN132
4:172282144	6	0.375	Post	KTN132
4:172491783	6	0.375	Post	KTN132
4:172702427	6	0.375	Post	KTN132
4:172919872	6	0.375	Post	KTN132
4:173131828	6	0.375	Post	KTN132
4:173349257	6	0.375	Post	KTN132
4:173562028	6	0.375	Post	KTN132
4:173770762	6	0.375	Post	KTN132
4:173993641	6	0.375	Post	KTN132
4:174213714	7	0.4375	Post	KTN132
4:174424474	7	0.4375	Post	KTN132
4:174651282	9	0.5625	Post	KTN132
5:0	1	0.0625	Post	KTN132
5:273570	1	0.0625	Post	KTN132
5:507546	1	0.0625	Post	KTN132
5:796054	1	0.0625	Post	KTN132
5:1048280	1	0.0625	Post	KTN132
5:1262100	1	0.0625	Post	KTN132
5:1482027	1	0.0625	Post	KTN132
5:1737502	5	0.3125	Post	KTN132
5:1945631	7	0.4375	Post	KTN132
5:2164155	8	0.5	Post	KTN132
5:2374190	8	0.5	Post	KTN132
5:2582076	8	0.5	Post	KTN132
5:2787853	8	0.5	Post	KTN132
5:2996458	8	0.5	Post	KTN132
5:3204609	8	0.5	Post	KTN132
5:3416911	8	0.5	Post	KTN132
5:3630096	8	0.5	Post	KTN132
5:3844335	8	0.5	Post	KTN132
5:4052720	8	0.5	Post	KTN132
5:4261542	7	0.4375	Post	KTN132
5:4469708	7	0.4375	Post	KTN132
5:4689772	7	0.4375	Post	KTN132
5:4908481	7	0.4375	Post	KTN132
5:5120511	7	0.4375	Post	KTN132
5:5330228	6	0.375	Post	KTN132
5:5547401	6	0.375	Post	KTN132
5:5755637	6	0.375	Post	KTN132
5:5963705	6	0.375	Post	KTN132
5:6174871	6	0.375	Post	KTN132
5:6382743	6	0.375	Post	KTN132
5:6593934	6	0.375	Post	KTN132
5:6805666	6	0.375	Post	KTN132
5:7022128	6	0.375	Post	KTN132
5:7261724	6	0.375	Post	KTN132
5:7493442	6	0.375	Post	KTN132
5:7706123	6	0.375	Post	KTN132
5:7913810	6	0.375	Post	KTN132
5:8130691	6	0.375	Post	KTN132
5:8351336	6	0.375	Post	KTN132
5:8562018	6	0.375	Post	KTN132
5:8783248	6	0.375	Post	KTN132
5:8992293	6	0.375	Post	KTN132
5:9209007	6	0.375	Post	KTN132
5:9421754	6	0.375	Post	KTN132
5:9633995	6	0.375	Post	KTN132
5:9846888	6	0.375	Post	KTN132
5:10073237	6	0.375	Post	KTN132
5:10295596	6	0.375	Post	KTN132
5:10515431	6	0.375	Post	KTN132
5:10732633	6	0.375	Post	KTN132
5:10949604	6	0.375	Post	KTN132
5:11159435	6	0.375	Post	KTN132
5:11371545	6	0.375	Post	KTN132
5:11579103	6	0.375	Post	KTN132
5:11791926	6	0.375	Post	KTN132
5:12001842	6	0.375	Post	KTN132
5:12220431	6	0.375	Post	KTN132
5:12430442	6	0.375	Post	KTN132
5:12648782	6	0.375	Post	KTN132
5:12861123	6	0.375	Post	KTN132
5:13070900	6	0.375	Post	KTN132
5:13284065	6	0.375	Post	KTN132
5:13500635	6	0.375	Post	KTN132
5:13712788	6	0.375	Post	KTN132
5:13930490	6	0.375	Post	KTN132
5:14150635	6	0.375	Post	KTN132
5:14357431	6	0.375	Post	KTN132
5:14571515	6	0.375	Post	KTN132
5:14784833	6	0.375	Post	KTN132
5:15008274	6	0.375	Post	KTN132
5:15222846	6	0.375	Post	KTN132
5:15451590	6	0.375	Post	KTN132
5:15666047	6	0.375	Post	KTN132
5:15879525	6	0.375	Post	KTN132
5:16094481	6	0.375	Post	KTN132
5:16305902	6	0.375	Post	KTN132
5:16531567	6	0.375	Post	KTN132
5:16763741	6	0.375	Post	KTN132
5:16997496	6	0.375	Post	KTN132
5:17233808	6	0.375	Post	KTN132
5:17776252	7	0.4375	Post	KTN132
5:17991398	7	0.4375	Post	KTN132
5:18207260	7	0.4375	Post	KTN132
5:18424565	7	0.4375	Post	KTN132
5:18645127	7	0.4375	Post	KTN132
5:18862183	7	0.4375	Post	KTN132
5:19073338	7	0.4375	Post	KTN132
5:19295046	7	0.4375	Post	KTN132
5:19509350	7	0.4375	Post	KTN132
5:19723544	7	0.4375	Post	KTN132
5:19936017	7	0.4375	Post	KTN132
5:20152371	7	0.4375	Post	KTN132
5:20367104	7	0.4375	Post	KTN132
5:20954774	7	0.4375	Post	KTN132
5:21526703	7	0.4375	Post	KTN132
5:21742504	7	0.4375	Post	KTN132
5:21978888	7	0.4375	Post	KTN132
5:22271815	7	0.4375	Post	KTN132
5:22489146	7	0.4375	Post	KTN132
5:22700734	7	0.4375	Post	KTN132
5:22911125	7	0.4375	Post	KTN132
5:23121743	7	0.4375	Post	KTN132
5:23338286	7	0.4375	Post	KTN132
5:23553329	7	0.4375	Post	KTN132
5:23767096	6	0.375	Post	KTN132
5:23984027	6	0.375	Post	KTN132
5:24199842	6	0.375	Post	KTN132
5:24421352	6	0.375	Post	KTN132
5:24630871	6	0.375	Post	KTN132
5:24847708	6	0.375	Post	KTN132
5:25060726	6	0.375	Post	KTN132
5:25287358	6	0.375	Post	KTN132
5:25513405	6	0.375	Post	KTN132
5:25726724	6	0.375	Post	KTN132
5:25943028	6	0.375	Post	KTN132
5:26154443	6	0.375	Post	KTN132
5:26370808	6	0.375	Post	KTN132
5:26589703	6	0.375	Post	KTN132
5:26798119	6	0.375	Post	KTN132
5:27010152	6	0.375	Post	KTN132
5:27226556	6	0.375	Post	KTN132
5:27436763	6	0.375	Post	KTN132
5:27649343	6	0.375	Post	KTN132
5:27864827	6	0.375	Post	KTN132
5:28083467	6	0.375	Post	KTN132
5:28299149	6	0.375	Post	KTN132
5:28514147	6	0.375	Post	KTN132
5:28728010	6	0.375	Post	KTN132
5:28955053	6	0.375	Post	KTN132
5:29171562	6	0.375	Post	KTN132
5:29387338	6	0.375	Post	KTN132
5:29619042	6	0.375	Post	KTN132
5:29830851	6	0.375	Post	KTN132
5:30043989	6	0.375	Post	KTN132
5:30256260	6	0.375	Post	KTN132
5:30473141	6	0.375	Post	KTN132
5:30693817	6	0.375	Post	KTN132
5:30911959	6	0.375	Post	KTN132
5:31128227	6	0.375	Post	KTN132
5:31336252	5	0.3125	Post	KTN132
5:31550568	4	0.25	Post	KTN132
5:31780830	2	0.125	Post	KTN132
5:32011805	2	0.125	Post	KTN132
5:32247426	2	0.125	Post	KTN132
5:32475827	1	0.0625	Post	KTN132
5:32709256	1	0.0625	Post	KTN132
5:39395006	1	0.0625	Post	KTN132
5:39606828	1	0.0625	Post	KTN132
5:39829207	1	0.0625	Post	KTN132
5:40045567	1	0.0625	Post	KTN132
5:40263932	1	0.0625	Post	KTN132
5:40486117	1	0.0625	Post	KTN132
5:40720820	1	0.0625	Post	KTN132
5:40952110	1	0.0625	Post	KTN132
5:41175293	1	0.0625	Post	KTN132
5:41395177	1	0.0625	Post	KTN132
5:41621030	1	0.0625	Post	KTN132
5:41834457	1	0.0625	Post	KTN132
5:42052493	1	0.0625	Post	KTN132
5:42278675	1	0.0625	Post	KTN132
5:42503459	1	0.0625	Post	KTN132
5:42721328	1	0.0625	Post	KTN132
5:42957829	1	0.0625	Post	KTN132
5:43198792	1	0.0625	Post	KTN132
5:54463686	1	0.0625	Post	KTN132
5:54681656	1	0.0625	Post	KTN132
5:54911565	1	0.0625	Post	KTN132
5:55143527	1	0.0625	Post	KTN132
5:55372459	1	0.0625	Post	KTN132
5:55605253	1	0.0625	Post	KTN132
5:55817438	1	0.0625	Post	KTN132
5:56029445	1	0.0625	Post	KTN132
5:56246406	1	0.0625	Post	KTN132
5:56480138	1	0.0625	Post	KTN132
5:56708121	1	0.0625	Post	KTN132
5:56924107	1	0.0625	Post	KTN132
5:57130946	1	0.0625	Post	KTN132
5:57358967	1	0.0625	Post	KTN132
5:57576622	1	0.0625	Post	KTN132
5:65125937	1	0.0625	Post	KTN132
5:65352423	3	0.1875	Post	KTN132
5:65584241	4	0.25	Post	KTN132
5:65813363	5	0.3125	Post	KTN132
5:66020849	5	0.3125	Post	KTN132
5:66230535	5	0.3125	Post	KTN132
5:66436628	5	0.3125	Post	KTN132
5:66653796	5	0.3125	Post	KTN132
5:66865828	5	0.3125	Post	KTN132
5:67109903	5	0.3125	Post	KTN132
5:67337429	5	0.3125	Post	KTN132
5:67562094	5	0.3125	Post	KTN132
5:67768779	5	0.3125	Post	KTN132
5:67980973	5	0.3125	Post	KTN132
5:68201594	5	0.3125	Post	KTN132
5:68432982	5	0.3125	Post	KTN132
5:70751670	5	0.3125	Post	KTN132
5:70990228	5	0.3125	Post	KTN132
5:71215032	6	0.375	Post	KTN132
5:71425856	8	0.5	Post	KTN132
5:71636334	8	0.5	Post	KTN132
5:71844454	8	0.5	Post	KTN132
5:72067050	8	0.5	Post	KTN132
5:72299774	10	0.625	Post	KTN132
5:72514869	10	0.625	Post	KTN132
5:72723320	10	0.625	Post	KTN132
5:72940902	11	0.6875	Post	KTN132
6:410962	1	0.0625	Post	KTN132
6:625499	1	0.0625	Post	KTN132
6:843760	1	0.0625	Post	KTN132
6:1061275	1	0.0625	Post	KTN132
6:1272803	1	0.0625	Post	KTN132
6:1493091	1	0.0625	Post	KTN132
6:1704384	1	0.0625	Post	KTN132
6:1915447	1	0.0625	Post	KTN132
6:2131152	1	0.0625	Post	KTN132
6:2353651	1	0.0625	Post	KTN132
6:2568670	1	0.0625	Post	KTN132
6:2781762	1	0.0625	Post	KTN132
6:3007241	1	0.0625	Post	KTN132
6:3244758	1	0.0625	Post	KTN132
6:3454295	1	0.0625	Post	KTN132
6:3665170	1	0.0625	Post	KTN132
6:3882981	1	0.0625	Post	KTN132
6:4103519	1	0.0625	Post	KTN132
6:4336101	1	0.0625	Post	KTN132
6:4549541	1	0.0625	Post	KTN132
6:4771074	1	0.0625	Post	KTN132
6:4987543	1	0.0625	Post	KTN132
6:5204206	1	0.0625	Post	KTN132
6:5415728	1	0.0625	Post	KTN132
6:5628281	1	0.0625	Post	KTN132
6:5855039	1	0.0625	Post	KTN132
6:6083410	1	0.0625	Post	KTN132
6:6316856	1	0.0625	Post	KTN132
6:6529049	1	0.0625	Post	KTN132
6:6741668	1	0.0625	Post	KTN132
6:6960316	1	0.0625	Post	KTN132
6:7186424	1	0.0625	Post	KTN132
6:7411182	1	0.0625	Post	KTN132
6:7631274	1	0.0625	Post	KTN132
6:7841938	1	0.0625	Post	KTN132
6:8068797	2	0.125	Post	KTN132
6:8288914	2	0.125	Post	KTN132
6:8506831	2	0.125	Post	KTN132
6:8725094	2	0.125	Post	KTN132
6:8942321	2	0.125	Post	KTN132
6:9156128	2	0.125	Post	KTN132
6:9370978	2	0.125	Post	KTN132
6:9586069	2	0.125	Post	KTN132
6:9804354	2	0.125	Post	KTN132
6:10033384	2	0.125	Post	KTN132
6:10247577	2	0.125	Post	KTN132
6:10468328	2	0.125	Post	KTN132
6:10695238	2	0.125	Post	KTN132
6:10934754	2	0.125	Post	KTN132
6:11159986	2	0.125	Post	KTN132
6:11374857	2	0.125	Post	KTN132
6:11593429	2	0.125	Post	KTN132
6:11804410	2	0.125	Post	KTN132
6:12021601	2	0.125	Post	KTN132
6:12236841	2	0.125	Post	KTN132
6:12447149	2	0.125	Post	KTN132
6:12674182	2	0.125	Post	KTN132
6:12883894	2	0.125	Post	KTN132
6:13096773	2	0.125	Post	KTN132
6:13310181	2	0.125	Post	KTN132
6:13528547	2	0.125	Post	KTN132
6:13745356	2	0.125	Post	KTN132
6:13971854	2	0.125	Post	KTN132
6:14187495	2	0.125	Post	KTN132
6:14399077	2	0.125	Post	KTN132
6:14613638	2	0.125	Post	KTN132
6:14822847	2	0.125	Post	KTN132
6:15054052	2	0.125	Post	KTN132
6:15299853	2	0.125	Post	KTN132
6:15509557	2	0.125	Post	KTN132
6:15723825	2	0.125	Post	KTN132
6:15942888	2	0.125	Post	KTN132
6:16161334	2	0.125	Post	KTN132
6:16386126	2	0.125	Post	KTN132
6:16602639	2	0.125	Post	KTN132
6:16819400	2	0.125	Post	KTN132
6:17037004	2	0.125	Post	KTN132
6:17265372	2	0.125	Post	KTN132
6:17496382	2	0.125	Post	KTN132
6:17728838	2	0.125	Post	KTN132
6:17955535	1	0.0625	Post	KTN132
6:18186175	1	0.0625	Post	KTN132
6:18418672	1	0.0625	Post	KTN132
6:18632528	1	0.0625	Post	KTN132
6:18845855	1	0.0625	Post	KTN132
6:19059744	1	0.0625	Post	KTN132
6:19289903	2	0.125	Post	KTN132
6:19514397	2	0.125	Post	KTN132
6:19737753	2	0.125	Post	KTN132
6:19961053	2	0.125	Post	KTN132
6:20176610	2	0.125	Post	KTN132
6:20399393	2	0.125	Post	KTN132
6:20627858	2	0.125	Post	KTN132
6:20841229	2	0.125	Post	KTN132
6:21056903	2	0.125	Post	KTN132
6:21270426	2	0.125	Post	KTN132
6:21498321	2	0.125	Post	KTN132
6:21734990	2	0.125	Post	KTN132
6:21968043	2	0.125	Post	KTN132
6:22189828	2	0.125	Post	KTN132
6:22405488	2	0.125	Post	KTN132
6:22618311	2	0.125	Post	KTN132
6:22826264	2	0.125	Post	KTN132
6:23042906	2	0.125	Post	KTN132
6:23271040	2	0.125	Post	KTN132
6:23487253	2	0.125	Post	KTN132
6:23695467	2	0.125	Post	KTN132
6:23923527	2	0.125	Post	KTN132
6:24145275	2	0.125	Post	KTN132
6:24358547	2	0.125	Post	KTN132
6:24588107	2	0.125	Post	KTN132
6:24824534	2	0.125	Post	KTN132
6:25039897	2	0.125	Post	KTN132
6:25264362	2	0.125	Post	KTN132
6:25476951	2	0.125	Post	KTN132
6:25684477	2	0.125	Post	KTN132
6:25892796	2	0.125	Post	KTN132
6:26110733	2	0.125	Post	KTN132
6:26329238	2	0.125	Post	KTN132
6:27008815	2	0.125	Post	KTN132
6:27233675	2	0.125	Post	KTN132
6:27449957	2	0.125	Post	KTN132
6:27681137	2	0.125	Post	KTN132
6:27908117	2	0.125	Post	KTN132
6:28129943	2	0.125	Post	KTN132
6:28343048	2	0.125	Post	KTN132
6:33483514	2	0.125	Post	KTN132
6:33713055	1	0.0625	Post	KTN132
6:33921971	1	0.0625	Post	KTN132
6:34128395	1	0.0625	Post	KTN132
6:34373035	1	0.0625	Post	KTN132
6:34597586	1	0.0625	Post	KTN132
6:34839766	1	0.0625	Post	KTN132
6:35057324	1	0.0625	Post	KTN132
6:35275520	1	0.0625	Post	KTN132
6:35513663	1	0.0625	Post	KTN132
6:35746018	1	0.0625	Post	KTN132
6:35982186	1	0.0625	Post	KTN132
6:36198897	1	0.0625	Post	KTN132
6:36419890	1	0.0625	Post	KTN132
6:36653860	1	0.0625	Post	KTN132
6:36870706	1	0.0625	Post	KTN132
6:37097730	1	0.0625	Post	KTN132
6:37329838	1	0.0625	Post	KTN132
6:37548432	1	0.0625	Post	KTN132
6:37763969	1	0.0625	Post	KTN132
6:37981092	1	0.0625	Post	KTN132
6:38192121	1	0.0625	Post	KTN132
6:38417464	1	0.0625	Post	KTN132
6:38634608	1	0.0625	Post	KTN132
6:38852372	1	0.0625	Post	KTN132
6:39061666	1	0.0625	Post	KTN132
6:39279773	1	0.0625	Post	KTN132
6:39497624	1	0.0625	Post	KTN132
6:39718012	1	0.0625	Post	KTN132
6:39927594	1	0.0625	Post	KTN132
6:40137264	1	0.0625	Post	KTN132
6:40344408	1	0.0625	Post	KTN132
6:40550191	1	0.0625	Post	KTN132
6:40753750	1	0.0625	Post	KTN132
6:40966228	1	0.0625	Post	KTN132
6:41179529	1	0.0625	Post	KTN132
6:41394190	1	0.0625	Post	KTN132
6:41608013	1	0.0625	Post	KTN132
6:41831196	1	0.0625	Post	KTN132
6:42071548	1	0.0625	Post	KTN132
6:42299441	1	0.0625	Post	KTN132
6:42518757	1	0.0625	Post	KTN132
6:42750331	1	0.0625	Post	KTN132
6:43003100	1	0.0625	Post	KTN132
6:43231290	1	0.0625	Post	KTN132
6:43458873	1	0.0625	Post	KTN132
6:43691533	1	0.0625	Post	KTN132
6:43898138	1	0.0625	Post	KTN132
6:44106893	1	0.0625	Post	KTN132
6:44328082	1	0.0625	Post	KTN132
6:69019237	5	0.3125	Post	KTN132
7:0	1	0.0625	Post	KTN132
7:315187	1	0.0625	Post	KTN132
7:532767	1	0.0625	Post	KTN132
7:754637	1	0.0625	Post	KTN132
7:986118	1	0.0625	Post	KTN132
7:1216384	1	0.0625	Post	KTN132
7:1442131	1	0.0625	Post	KTN132
7:1658600	1	0.0625	Post	KTN132
7:1890318	1	0.0625	Post	KTN132
7:2105464	1	0.0625	Post	KTN132
7:2323133	1	0.0625	Post	KTN132
7:2566124	1	0.0625	Post	KTN132
7:2800458	1	0.0625	Post	KTN132
7:3021371	1	0.0625	Post	KTN132
7:3248604	1	0.0625	Post	KTN132
7:3464037	1	0.0625	Post	KTN132
7:3674532	1	0.0625	Post	KTN132
7:3888704	1	0.0625	Post	KTN132
7:4102529	1	0.0625	Post	KTN132
7:4318071	1	0.0625	Post	KTN132
7:4553515	1	0.0625	Post	KTN132
7:9670915	1	0.0625	Post	KTN132
7:9893701	1	0.0625	Post	KTN132
7:10105759	1	0.0625	Post	KTN132
7:10323737	1	0.0625	Post	KTN132
7:10542531	1	0.0625	Post	KTN132
7:10772147	1	0.0625	Post	KTN132
7:11001490	1	0.0625	Post	KTN132
7:11214368	1	0.0625	Post	KTN132
7:11425579	1	0.0625	Post	KTN132
7:11644079	1	0.0625	Post	KTN132
7:11851978	1	0.0625	Post	KTN132
7:12059585	1	0.0625	Post	KTN132
7:12275483	1	0.0625	Post	KTN132
7:12490022	1	0.0625	Post	KTN132
7:12715478	1	0.0625	Post	KTN132
7:12935869	1	0.0625	Post	KTN132
7:13157931	1	0.0625	Post	KTN132
7:13376650	1	0.0625	Post	KTN132
7:13588917	1	0.0625	Post	KTN132
7:13804083	1	0.0625	Post	KTN132
7:14028949	1	0.0625	Post	KTN132
7:14240453	1	0.0625	Post	KTN132
7:14464507	1	0.0625	Post	KTN132
7:14672783	1	0.0625	Post	KTN132
7:14892224	1	0.0625	Post	KTN132
7:15098876	1	0.0625	Post	KTN132
7:15309520	1	0.0625	Post	KTN132
7:15519978	1	0.0625	Post	KTN132
7:15735593	1	0.0625	Post	KTN132
7:15944476	1	0.0625	Post	KTN132
7:16163232	1	0.0625	Post	KTN132
7:16384766	1	0.0625	Post	KTN132
7:16601785	1	0.0625	Post	KTN132
7:16817942	1	0.0625	Post	KTN132
7:17032076	1	0.0625	Post	KTN132
7:17249312	1	0.0625	Post	KTN132
7:17469133	1	0.0625	Post	KTN132
7:17683083	1	0.0625	Post	KTN132
7:17899347	1	0.0625	Post	KTN132
7:18115508	1	0.0625	Post	KTN132
7:18329511	1	0.0625	Post	KTN132
7:18534328	1	0.0625	Post	KTN132
7:18738743	1	0.0625	Post	KTN132
7:36873769	1	0.0625	Post	KTN132
7:37080320	1	0.0625	Post	KTN132
7:37306889	1	0.0625	Post	KTN132
7:37524768	1	0.0625	Post	KTN132
7:37745267	1	0.0625	Post	KTN132
7:37958417	1	0.0625	Post	KTN132
7:38171381	1	0.0625	Post	KTN132
7:38409744	1	0.0625	Post	KTN132
7:38618853	1	0.0625	Post	KTN132
7:38831355	1	0.0625	Post	KTN132
7:39041647	1	0.0625	Post	KTN132
7:39256253	1	0.0625	Post	KTN132
7:39466080	1	0.0625	Post	KTN132
7:39685091	1	0.0625	Post	KTN132
7:39950361	1	0.0625	Post	KTN132
7:40185474	1	0.0625	Post	KTN132
7:40424933	1	0.0625	Post	KTN132
7:40636571	1	0.0625	Post	KTN132
7:40843650	1	0.0625	Post	KTN132
7:41067783	1	0.0625	Post	KTN132
7:41274172	1	0.0625	Post	KTN132
7:41484915	1	0.0625	Post	KTN132
7:41694317	1	0.0625	Post	KTN132
7:41901778	1	0.0625	Post	KTN132
7:42107781	1	0.0625	Post	KTN132
7:42317029	1	0.0625	Post	KTN132
7:42529252	1	0.0625	Post	KTN132
7:42744951	1	0.0625	Post	KTN132
7:42971437	1	0.0625	Post	KTN132
7:43190549	1	0.0625	Post	KTN132
7:43407374	1	0.0625	Post	KTN132
7:43624969	1	0.0625	Post	KTN132
7:43854174	1	0.0625	Post	KTN132
7:51928187	1	0.0625	Post	KTN132
7:52149466	1	0.0625	Post	KTN132
7:52364285	1	0.0625	Post	KTN132
7:52584397	1	0.0625	Post	KTN132
7:52793484	1	0.0625	Post	KTN132
7:53004871	1	0.0625	Post	KTN132
7:53232339	1	0.0625	Post	KTN132
7:53449150	1	0.0625	Post	KTN132
7:53658651	1	0.0625	Post	KTN132
7:53867528	1	0.0625	Post	KTN132
7:54082101	1	0.0625	Post	KTN132
7:54313273	1	0.0625	Post	KTN132
7:54544487	1	0.0625	Post	KTN132
7:54763136	1	0.0625	Post	KTN132
7:54982580	1	0.0625	Post	KTN132
7:55194857	1	0.0625	Post	KTN132
7:55416633	1	0.0625	Post	KTN132
7:55636781	1	0.0625	Post	KTN132
7:55955467	1	0.0625	Post	KTN132
7:68362915	1	0.0625	Post	KTN132
7:68589034	1	0.0625	Post	KTN132
7:68818400	1	0.0625	Post	KTN132
7:69057426	1	0.0625	Post	KTN132
7:69263944	1	0.0625	Post	KTN132
7:69471463	1	0.0625	Post	KTN132
7:69691020	1	0.0625	Post	KTN132
7:69901245	1	0.0625	Post	KTN132
7:70112449	1	0.0625	Post	KTN132
7:70334328	1	0.0625	Post	KTN132
7:70560311	1	0.0625	Post	KTN132
7:70784973	1	0.0625	Post	KTN132
7:71007914	1	0.0625	Post	KTN132
7:71236719	1	0.0625	Post	KTN132
7:71464445	1	0.0625	Post	KTN132
7:71695582	1	0.0625	Post	KTN132
7:72891327	1	0.0625	Post	KTN132
7:73133453	1	0.0625	Post	KTN132
7:73385993	1	0.0625	Post	KTN132
7:73630107	2	0.125	Post	KTN132
7:73885116	2	0.125	Post	KTN132
7:75301674	2	0.125	Post	KTN132
7:75563585	2	0.125	Post	KTN132
7:75822383	2	0.125	Post	KTN132
7:76810158	3	0.1875	Post	KTN132
7:77032591	3	0.1875	Post	KTN132
7:77258357	3	0.1875	Post	KTN132
7:77487102	3	0.1875	Post	KTN132
7:77705755	3	0.1875	Post	KTN132
7:77917385	3	0.1875	Post	KTN132
7:78134979	3	0.1875	Post	KTN132
7:78348951	3	0.1875	Post	KTN132
7:78571269	3	0.1875	Post	KTN132
7:78784573	3	0.1875	Post	KTN132
7:78997265	3	0.1875	Post	KTN132
7:79207872	3	0.1875	Post	KTN132
7:79422639	3	0.1875	Post	KTN132
7:79645192	3	0.1875	Post	KTN132
7:79858022	3	0.1875	Post	KTN132
7:80068972	3	0.1875	Post	KTN132
7:80278932	3	0.1875	Post	KTN132
7:80497918	3	0.1875	Post	KTN132
7:80727162	3	0.1875	Post	KTN132
7:80941797	3	0.1875	Post	KTN132
7:81160070	3	0.1875	Post	KTN132
7:81367105	3	0.1875	Post	KTN132
7:81582096	3	0.1875	Post	KTN132
7:81790564	3	0.1875	Post	KTN132
7:81999240	3	0.1875	Post	KTN132
7:82220356	3	0.1875	Post	KTN132
7:82442960	2	0.125	Post	KTN132
7:82650982	2	0.125	Post	KTN132
7:82866618	2	0.125	Post	KTN132
7:83079792	2	0.125	Post	KTN132
7:83297572	2	0.125	Post	KTN132
7:83515136	2	0.125	Post	KTN132
7:83745858	2	0.125	Post	KTN132
7:83959775	2	0.125	Post	KTN132
7:84181398	2	0.125	Post	KTN132
7:84392313	2	0.125	Post	KTN132
7:84602930	2	0.125	Post	KTN132
7:84815835	2	0.125	Post	KTN132
7:85032228	2	0.125	Post	KTN132
7:85240338	2	0.125	Post	KTN132
7:85455007	2	0.125	Post	KTN132
7:85665026	2	0.125	Post	KTN132
7:85890896	2	0.125	Post	KTN132
7:86112631	2	0.125	Post	KTN132
7:86334892	2	0.125	Post	KTN132
7:86542556	2	0.125	Post	KTN132
7:86767458	2	0.125	Post	KTN132
7:86998352	2	0.125	Post	KTN132
7:87213503	2	0.125	Post	KTN132
7:87437568	2	0.125	Post	KTN132
7:87668214	2	0.125	Post	KTN132
7:87885215	2	0.125	Post	KTN132
7:88099531	2	0.125	Post	KTN132
7:88318941	2	0.125	Post	KTN132
7:88532152	2	0.125	Post	KTN132
7:88740879	2	0.125	Post	KTN132
7:88958217	2	0.125	Post	KTN132
7:89186858	2	0.125	Post	KTN132
7:89402877	2	0.125	Post	KTN132
7:89623788	2	0.125	Post	KTN132
7:89879226	2	0.125	Post	KTN132
7:90102733	2	0.125	Post	KTN132
7:90328921	2	0.125	Post	KTN132
7:90548079	2	0.125	Post	KTN132
7:90763367	2	0.125	Post	KTN132
7:90982630	2	0.125	Post	KTN132
7:91228168	2	0.125	Post	KTN132
7:91457046	2	0.125	Post	KTN132
7:91687008	2	0.125	Post	KTN132
7:91915070	2	0.125	Post	KTN132
7:92141946	2	0.125	Post	KTN132
7:92357569	2	0.125	Post	KTN132
7:92574465	2	0.125	Post	KTN132
7:92804268	2	0.125	Post	KTN132
7:93020282	2	0.125	Post	KTN132
7:93237170	2	0.125	Post	KTN132
7:93461683	2	0.125	Post	KTN132
7:93672427	2	0.125	Post	KTN132
7:93884845	2	0.125	Post	KTN132
7:94091296	2	0.125	Post	KTN132
7:94302101	2	0.125	Post	KTN132
7:94537250	2	0.125	Post	KTN132
7:94760521	2	0.125	Post	KTN132
7:94979227	4	0.25	Post	KTN132
7:95195297	4	0.25	Post	KTN132
7:95408662	4	0.25	Post	KTN132
7:95625701	4	0.25	Post	KTN132
7:95834801	4	0.25	Post	KTN132
7:96057216	4	0.25	Post	KTN132
7:96282334	4	0.25	Post	KTN132
7:96503466	4	0.25	Post	KTN132
7:96719118	4	0.25	Post	KTN132
7:96957966	4	0.25	Post	KTN132
7:97186682	4	0.25	Post	KTN132
7:97431272	4	0.25	Post	KTN132
7:97747404	4	0.25	Post	KTN132
7:97973079	5	0.3125	Post	KTN132
7:98212927	5	0.3125	Post	KTN132
7:98444775	5	0.3125	Post	KTN132
7:98667160	5	0.3125	Post	KTN132
7:98899294	5	0.3125	Post	KTN132
7:99145316	5	0.3125	Post	KTN132
7:99384835	5	0.3125	Post	KTN132
7:99626443	5	0.3125	Post	KTN132
7:99904839	5	0.3125	Post	KTN132
7:100170948	5	0.3125	Post	KTN132
7:100412081	5	0.3125	Post	KTN132
7:100716454	5	0.3125	Post	KTN132
7:100965296	5	0.3125	Post	KTN132
7:101208256	5	0.3125	Post	KTN132
7:101482211	5	0.3125	Post	KTN132
7:101711920	5	0.3125	Post	KTN132
7:102491082	5	0.3125	Post	KTN132
7:102730188	5	0.3125	Post	KTN132
7:103039299	6	0.375	Post	KTN132
7:103267181	6	0.375	Post	KTN132
7:103485893	6	0.375	Post	KTN132
7:103706077	6	0.375	Post	KTN132
7:103934873	6	0.375	Post	KTN132
7:104153914	6	0.375	Post	KTN132
7:104397212	6	0.375	Post	KTN132
7:104624525	7	0.4375	Post	KTN132
7:104842217	7	0.4375	Post	KTN132
7:105082196	7	0.4375	Post	KTN132
7:105318589	7	0.4375	Post	KTN132
7:105534938	7	0.4375	Post	KTN132
7:105751117	7	0.4375	Post	KTN132
7:105982254	7	0.4375	Post	KTN132
7:106207358	7	0.4375	Post	KTN132
7:106433315	7	0.4375	Post	KTN132
7:106662206	7	0.4375	Post	KTN132
7:106882772	7	0.4375	Post	KTN132
7:107100975	7	0.4375	Post	KTN132
7:107327586	7	0.4375	Post	KTN132
7:107545707	7	0.4375	Post	KTN132
7:107761852	7	0.4375	Post	KTN132
7:107978057	7	0.4375	Post	KTN132
7:108201201	7	0.4375	Post	KTN132
7:108421090	7	0.4375	Post	KTN132
7:108638500	7	0.4375	Post	KTN132
7:108857630	7	0.4375	Post	KTN132
